sense	number	antisense	bp
Herpesvirus:Epstein_Barr_Virus:250:+	250	Herpesvirus:Epstein_Barr_Virus:3693:-	12550
Herpesvirus:Epstein_Barr_Virus:251:+	251	Herpesvirus:Epstein_Barr_Virus:3694:-	12600
Herpesvirus:Epstein_Barr_Virus:252:+	252	Herpesvirus:Epstein_Barr_Virus:3695:-	12650
Herpesvirus:Epstein_Barr_Virus:253:+	253	Herpesvirus:Epstein_Barr_Virus:3696:-	12700
Herpesvirus:Epstein_Barr_Virus:254:+	254	Herpesvirus:Epstein_Barr_Virus:3697:-	12750
Herpesvirus:Epstein_Barr_Virus:255:+	255	Herpesvirus:Epstein_Barr_Virus:3698:-	12800
Herpesvirus:Epstein_Barr_Virus:256:+	256	Herpesvirus:Epstein_Barr_Virus:3699:-	12850
Herpesvirus:Epstein_Barr_Virus:257:+	257	Herpesvirus:Epstein_Barr_Virus:3700:-	12900
Herpesvirus:Epstein_Barr_Virus:258:+	258	Herpesvirus:Epstein_Barr_Virus:3701:-	12950
Herpesvirus:Epstein_Barr_Virus:259:+	259	Herpesvirus:Epstein_Barr_Virus:3702:-	13000
Herpesvirus:Epstein_Barr_Virus:260:+	260	Herpesvirus:Epstein_Barr_Virus:3703:-	13050
Herpesvirus:Epstein_Barr_Virus:261:+	261	Herpesvirus:Epstein_Barr_Virus:3704:-	13100
Herpesvirus:Epstein_Barr_Virus:262:+	262	Herpesvirus:Epstein_Barr_Virus:3705:-	13150
Herpesvirus:Epstein_Barr_Virus:263:+	263	Herpesvirus:Epstein_Barr_Virus:3706:-	13200
Herpesvirus:Epstein_Barr_Virus:264:+	264	Herpesvirus:Epstein_Barr_Virus:3707:-	13250
Herpesvirus:Epstein_Barr_Virus:265:+	265	Herpesvirus:Epstein_Barr_Virus:3708:-	13300
Herpesvirus:Epstein_Barr_Virus:266:+	266	Herpesvirus:Epstein_Barr_Virus:3709:-	13350
Herpesvirus:Epstein_Barr_Virus:267:+	267	Herpesvirus:Epstein_Barr_Virus:3710:-	13400
Herpesvirus:Epstein_Barr_Virus:268:+	268	Herpesvirus:Epstein_Barr_Virus:3711:-	13450
Herpesvirus:Epstein_Barr_Virus:269:+	269	Herpesvirus:Epstein_Barr_Virus:3712:-	13500
Herpesvirus:Epstein_Barr_Virus:270:+	270	Herpesvirus:Epstein_Barr_Virus:3713:-	13550
Herpesvirus:Epstein_Barr_Virus:271:+	271	Herpesvirus:Epstein_Barr_Virus:3714:-	13600
Herpesvirus:Epstein_Barr_Virus:272:+	272	Herpesvirus:Epstein_Barr_Virus:3715:-	13650
Herpesvirus:Epstein_Barr_Virus:273:+	273	Herpesvirus:Epstein_Barr_Virus:3716:-	13700
Herpesvirus:Epstein_Barr_Virus:274:+	274	Herpesvirus:Epstein_Barr_Virus:3717:-	13750
Herpesvirus:Epstein_Barr_Virus:275:+	275	Herpesvirus:Epstein_Barr_Virus:3718:-	13800
Herpesvirus:Epstein_Barr_Virus:276:+	276	Herpesvirus:Epstein_Barr_Virus:3719:-	13850
Herpesvirus:Epstein_Barr_Virus:277:+	277	Herpesvirus:Epstein_Barr_Virus:3720:-	13900
Herpesvirus:Epstein_Barr_Virus:278:+	278	Herpesvirus:Epstein_Barr_Virus:3721:-	13950
Herpesvirus:Epstein_Barr_Virus:279:+	279	Herpesvirus:Epstein_Barr_Virus:3722:-	14000
Herpesvirus:Epstein_Barr_Virus:280:+	280	Herpesvirus:Epstein_Barr_Virus:3723:-	14050
Herpesvirus:Epstein_Barr_Virus:281:+	281	Herpesvirus:Epstein_Barr_Virus:3724:-	14100
Herpesvirus:Epstein_Barr_Virus:282:+	282	Herpesvirus:Epstein_Barr_Virus:3725:-	14150
Herpesvirus:Epstein_Barr_Virus:283:+	283	Herpesvirus:Epstein_Barr_Virus:3726:-	14200
Herpesvirus:Epstein_Barr_Virus:284:+	284	Herpesvirus:Epstein_Barr_Virus:3727:-	14250
Herpesvirus:Epstein_Barr_Virus:285:+	285	Herpesvirus:Epstein_Barr_Virus:3728:-	14300
Herpesvirus:Epstein_Barr_Virus:286:+	286	Herpesvirus:Epstein_Barr_Virus:3729:-	14350
Herpesvirus:Epstein_Barr_Virus:287:+	287	Herpesvirus:Epstein_Barr_Virus:3730:-	14400
Herpesvirus:Epstein_Barr_Virus:288:+	288	Herpesvirus:Epstein_Barr_Virus:3731:-	14450
Herpesvirus:Epstein_Barr_Virus:289:+	289	Herpesvirus:Epstein_Barr_Virus:3732:-	14500
Herpesvirus:Epstein_Barr_Virus:290:+	290	Herpesvirus:Epstein_Barr_Virus:3733:-	14550
Herpesvirus:Epstein_Barr_Virus:291:+	291	Herpesvirus:Epstein_Barr_Virus:3734:-	14600
Herpesvirus:Epstein_Barr_Virus:292:+	292	Herpesvirus:Epstein_Barr_Virus:3735:-	14650
Herpesvirus:Epstein_Barr_Virus:293:+	293	Herpesvirus:Epstein_Barr_Virus:3736:-	14700
Herpesvirus:Epstein_Barr_Virus:294:+	294	Herpesvirus:Epstein_Barr_Virus:3737:-	14750
Herpesvirus:Epstein_Barr_Virus:295:+	295	Herpesvirus:Epstein_Barr_Virus:3738:-	14800
Herpesvirus:Epstein_Barr_Virus:296:+	296	Herpesvirus:Epstein_Barr_Virus:3739:-	14850
Herpesvirus:Epstein_Barr_Virus:297:+	297	Herpesvirus:Epstein_Barr_Virus:3740:-	14900
Herpesvirus:Epstein_Barr_Virus:298:+	298	Herpesvirus:Epstein_Barr_Virus:3741:-	14950
Herpesvirus:Epstein_Barr_Virus:299:+	299	Herpesvirus:Epstein_Barr_Virus:3742:-	15000
Herpesvirus:Epstein_Barr_Virus:300:+	300	Herpesvirus:Epstein_Barr_Virus:3743:-	15050
Herpesvirus:Epstein_Barr_Virus:301:+	301	Herpesvirus:Epstein_Barr_Virus:3744:-	15100
Herpesvirus:Epstein_Barr_Virus:302:+	302	Herpesvirus:Epstein_Barr_Virus:3745:-	15150
Herpesvirus:Epstein_Barr_Virus:303:+	303	Herpesvirus:Epstein_Barr_Virus:3746:-	15200
Herpesvirus:Epstein_Barr_Virus:304:+	304	Herpesvirus:Epstein_Barr_Virus:3747:-	15250
Herpesvirus:Epstein_Barr_Virus:305:+	305	Herpesvirus:Epstein_Barr_Virus:3748:-	15300
Herpesvirus:Epstein_Barr_Virus:306:+	306	Herpesvirus:Epstein_Barr_Virus:3749:-	15350
Herpesvirus:Epstein_Barr_Virus:307:+	307	Herpesvirus:Epstein_Barr_Virus:3750:-	15400
Herpesvirus:Epstein_Barr_Virus:308:+	308	Herpesvirus:Epstein_Barr_Virus:3751:-	15450
Herpesvirus:Epstein_Barr_Virus:309:+	309	Herpesvirus:Epstein_Barr_Virus:3752:-	15500
Herpesvirus:Epstein_Barr_Virus:310:+	310	Herpesvirus:Epstein_Barr_Virus:3753:-	15550
Herpesvirus:Epstein_Barr_Virus:311:+	311	Herpesvirus:Epstein_Barr_Virus:3754:-	15600
Herpesvirus:Epstein_Barr_Virus:312:+	312	Herpesvirus:Epstein_Barr_Virus:3755:-	15650
Herpesvirus:Epstein_Barr_Virus:313:+	313	Herpesvirus:Epstein_Barr_Virus:3756:-	15700
Herpesvirus:Epstein_Barr_Virus:314:+	314	Herpesvirus:Epstein_Barr_Virus:3757:-	15750
Herpesvirus:Epstein_Barr_Virus:315:+	315	Herpesvirus:Epstein_Barr_Virus:3758:-	15800
Herpesvirus:Epstein_Barr_Virus:316:+	316	Herpesvirus:Epstein_Barr_Virus:3759:-	15850
Herpesvirus:Epstein_Barr_Virus:317:+	317	Herpesvirus:Epstein_Barr_Virus:3760:-	15900
Herpesvirus:Epstein_Barr_Virus:318:+	318	Herpesvirus:Epstein_Barr_Virus:3761:-	15950
Herpesvirus:Epstein_Barr_Virus:319:+	319	Herpesvirus:Epstein_Barr_Virus:3762:-	16000
Herpesvirus:Epstein_Barr_Virus:320:+	320	Herpesvirus:Epstein_Barr_Virus:3763:-	16050
Herpesvirus:Epstein_Barr_Virus:321:+	321	Herpesvirus:Epstein_Barr_Virus:3764:-	16100
Herpesvirus:Epstein_Barr_Virus:322:+	322	Herpesvirus:Epstein_Barr_Virus:3765:-	16150
Herpesvirus:Epstein_Barr_Virus:323:+	323	Herpesvirus:Epstein_Barr_Virus:3766:-	16200
Herpesvirus:Epstein_Barr_Virus:324:+	324	Herpesvirus:Epstein_Barr_Virus:3767:-	16250
Herpesvirus:Epstein_Barr_Virus:325:+	325	Herpesvirus:Epstein_Barr_Virus:3768:-	16300
Herpesvirus:Epstein_Barr_Virus:326:+	326	Herpesvirus:Epstein_Barr_Virus:3769:-	16350
Herpesvirus:Epstein_Barr_Virus:327:+	327	Herpesvirus:Epstein_Barr_Virus:3770:-	16400
Herpesvirus:Epstein_Barr_Virus:328:+	328	Herpesvirus:Epstein_Barr_Virus:3771:-	16450
Herpesvirus:Epstein_Barr_Virus:329:+	329	Herpesvirus:Epstein_Barr_Virus:3772:-	16500
Herpesvirus:Epstein_Barr_Virus:330:+	330	Herpesvirus:Epstein_Barr_Virus:3773:-	16550
Herpesvirus:Epstein_Barr_Virus:331:+	331	Herpesvirus:Epstein_Barr_Virus:3774:-	16600
Herpesvirus:Epstein_Barr_Virus:332:+	332	Herpesvirus:Epstein_Barr_Virus:3775:-	16650
Herpesvirus:Epstein_Barr_Virus:333:+	333	Herpesvirus:Epstein_Barr_Virus:3776:-	16700
Herpesvirus:Epstein_Barr_Virus:334:+	334	Herpesvirus:Epstein_Barr_Virus:3777:-	16750
Herpesvirus:Epstein_Barr_Virus:335:+	335	Herpesvirus:Epstein_Barr_Virus:3778:-	16800
Herpesvirus:Epstein_Barr_Virus:336:+	336	Herpesvirus:Epstein_Barr_Virus:3779:-	16850
Herpesvirus:Epstein_Barr_Virus:337:+	337	Herpesvirus:Epstein_Barr_Virus:3780:-	16900
Herpesvirus:Epstein_Barr_Virus:338:+	338	Herpesvirus:Epstein_Barr_Virus:3781:-	16950
Herpesvirus:Epstein_Barr_Virus:339:+	339	Herpesvirus:Epstein_Barr_Virus:3782:-	17000
Herpesvirus:Epstein_Barr_Virus:340:+	340	Herpesvirus:Epstein_Barr_Virus:3783:-	17050
Herpesvirus:Epstein_Barr_Virus:341:+	341	Herpesvirus:Epstein_Barr_Virus:3784:-	17100
Herpesvirus:Epstein_Barr_Virus:342:+	342	Herpesvirus:Epstein_Barr_Virus:3785:-	17150
Herpesvirus:Epstein_Barr_Virus:343:+	343	Herpesvirus:Epstein_Barr_Virus:3786:-	17200
Herpesvirus:Epstein_Barr_Virus:344:+	344	Herpesvirus:Epstein_Barr_Virus:3787:-	17250
Herpesvirus:Epstein_Barr_Virus:345:+	345	Herpesvirus:Epstein_Barr_Virus:3788:-	17300
Herpesvirus:Epstein_Barr_Virus:346:+	346	Herpesvirus:Epstein_Barr_Virus:3789:-	17350
Herpesvirus:Epstein_Barr_Virus:347:+	347	Herpesvirus:Epstein_Barr_Virus:3790:-	17400
Herpesvirus:Epstein_Barr_Virus:348:+	348	Herpesvirus:Epstein_Barr_Virus:3791:-	17450
Herpesvirus:Epstein_Barr_Virus:349:+	349	Herpesvirus:Epstein_Barr_Virus:3792:-	17500
Herpesvirus:Epstein_Barr_Virus:350:+	350	Herpesvirus:Epstein_Barr_Virus:3793:-	17550
Herpesvirus:Epstein_Barr_Virus:351:+	351	Herpesvirus:Epstein_Barr_Virus:3794:-	17600
Herpesvirus:Epstein_Barr_Virus:352:+	352	Herpesvirus:Epstein_Barr_Virus:3795:-	17650
Herpesvirus:Epstein_Barr_Virus:353:+	353	Herpesvirus:Epstein_Barr_Virus:3796:-	17700
Herpesvirus:Epstein_Barr_Virus:354:+	354	Herpesvirus:Epstein_Barr_Virus:3797:-	17750
Herpesvirus:Epstein_Barr_Virus:355:+	355	Herpesvirus:Epstein_Barr_Virus:3798:-	17800
Herpesvirus:Epstein_Barr_Virus:356:+	356	Herpesvirus:Epstein_Barr_Virus:3799:-	17850
Herpesvirus:Epstein_Barr_Virus:357:+	357	Herpesvirus:Epstein_Barr_Virus:3800:-	17900
Herpesvirus:Epstein_Barr_Virus:358:+	358	Herpesvirus:Epstein_Barr_Virus:3801:-	17950
Herpesvirus:Epstein_Barr_Virus:359:+	359	Herpesvirus:Epstein_Barr_Virus:3802:-	18000
Herpesvirus:Epstein_Barr_Virus:360:+	360	Herpesvirus:Epstein_Barr_Virus:3803:-	18050
Herpesvirus:Epstein_Barr_Virus:361:+	361	Herpesvirus:Epstein_Barr_Virus:3804:-	18100
Herpesvirus:Epstein_Barr_Virus:362:+	362	Herpesvirus:Epstein_Barr_Virus:3805:-	18150
Herpesvirus:Epstein_Barr_Virus:363:+	363	Herpesvirus:Epstein_Barr_Virus:3806:-	18200
Herpesvirus:Epstein_Barr_Virus:364:+	364	Herpesvirus:Epstein_Barr_Virus:3807:-	18250
Herpesvirus:Epstein_Barr_Virus:365:+	365	Herpesvirus:Epstein_Barr_Virus:3808:-	18300
Herpesvirus:Epstein_Barr_Virus:366:+	366	Herpesvirus:Epstein_Barr_Virus:3809:-	18350
Herpesvirus:Epstein_Barr_Virus:367:+	367	Herpesvirus:Epstein_Barr_Virus:3810:-	18400
Herpesvirus:Epstein_Barr_Virus:368:+	368	Herpesvirus:Epstein_Barr_Virus:3811:-	18450
Herpesvirus:Epstein_Barr_Virus:369:+	369	Herpesvirus:Epstein_Barr_Virus:3812:-	18500
Herpesvirus:Epstein_Barr_Virus:370:+	370	Herpesvirus:Epstein_Barr_Virus:3813:-	18550
Herpesvirus:Epstein_Barr_Virus:371:+	371	Herpesvirus:Epstein_Barr_Virus:3814:-	18600
Herpesvirus:Epstein_Barr_Virus:372:+	372	Herpesvirus:Epstein_Barr_Virus:3815:-	18650
Herpesvirus:Epstein_Barr_Virus:373:+	373	Herpesvirus:Epstein_Barr_Virus:3816:-	18700
Herpesvirus:Epstein_Barr_Virus:374:+	374	Herpesvirus:Epstein_Barr_Virus:3817:-	18750
Herpesvirus:Epstein_Barr_Virus:375:+	375	Herpesvirus:Epstein_Barr_Virus:3818:-	18800
Herpesvirus:Epstein_Barr_Virus:376:+	376	Herpesvirus:Epstein_Barr_Virus:3819:-	18850
Herpesvirus:Epstein_Barr_Virus:377:+	377	Herpesvirus:Epstein_Barr_Virus:3820:-	18900
Herpesvirus:Epstein_Barr_Virus:378:+	378	Herpesvirus:Epstein_Barr_Virus:3821:-	18950
Herpesvirus:Epstein_Barr_Virus:379:+	379	Herpesvirus:Epstein_Barr_Virus:3822:-	19000
Herpesvirus:Epstein_Barr_Virus:380:+	380	Herpesvirus:Epstein_Barr_Virus:3823:-	19050
Herpesvirus:Epstein_Barr_Virus:381:+	381	Herpesvirus:Epstein_Barr_Virus:3824:-	19100
Herpesvirus:Epstein_Barr_Virus:382:+	382	Herpesvirus:Epstein_Barr_Virus:3825:-	19150
Herpesvirus:Epstein_Barr_Virus:383:+	383	Herpesvirus:Epstein_Barr_Virus:3826:-	19200
Herpesvirus:Epstein_Barr_Virus:384:+	384	Herpesvirus:Epstein_Barr_Virus:3827:-	19250
Herpesvirus:Epstein_Barr_Virus:385:+	385	Herpesvirus:Epstein_Barr_Virus:3828:-	19300
Herpesvirus:Epstein_Barr_Virus:386:+	386	Herpesvirus:Epstein_Barr_Virus:3829:-	19350
Herpesvirus:Epstein_Barr_Virus:387:+	387	Herpesvirus:Epstein_Barr_Virus:3830:-	19400
Herpesvirus:Epstein_Barr_Virus:388:+	388	Herpesvirus:Epstein_Barr_Virus:3831:-	19450
Herpesvirus:Epstein_Barr_Virus:389:+	389	Herpesvirus:Epstein_Barr_Virus:3832:-	19500
Herpesvirus:Epstein_Barr_Virus:390:+	390	Herpesvirus:Epstein_Barr_Virus:3833:-	19550
Herpesvirus:Epstein_Barr_Virus:391:+	391	Herpesvirus:Epstein_Barr_Virus:3834:-	19600
Herpesvirus:Epstein_Barr_Virus:392:+	392	Herpesvirus:Epstein_Barr_Virus:3835:-	19650
Herpesvirus:Epstein_Barr_Virus:393:+	393	Herpesvirus:Epstein_Barr_Virus:3836:-	19700
Herpesvirus:Epstein_Barr_Virus:394:+	394	Herpesvirus:Epstein_Barr_Virus:3837:-	19750
Herpesvirus:Epstein_Barr_Virus:395:+	395	Herpesvirus:Epstein_Barr_Virus:3838:-	19800
Herpesvirus:Epstein_Barr_Virus:396:+	396	Herpesvirus:Epstein_Barr_Virus:3839:-	19850
Herpesvirus:Epstein_Barr_Virus:397:+	397	Herpesvirus:Epstein_Barr_Virus:3840:-	19900
Herpesvirus:Epstein_Barr_Virus:398:+	398	Herpesvirus:Epstein_Barr_Virus:3841:-	19950
Herpesvirus:Epstein_Barr_Virus:399:+	399	Herpesvirus:Epstein_Barr_Virus:3842:-	20000
Herpesvirus:Epstein_Barr_Virus:400:+	400	Herpesvirus:Epstein_Barr_Virus:3843:-	20050
Herpesvirus:Epstein_Barr_Virus:401:+	401	Herpesvirus:Epstein_Barr_Virus:3844:-	20100
Herpesvirus:Epstein_Barr_Virus:402:+	402	Herpesvirus:Epstein_Barr_Virus:3845:-	20150
Herpesvirus:Epstein_Barr_Virus:403:+	403	Herpesvirus:Epstein_Barr_Virus:3846:-	20200
Herpesvirus:Epstein_Barr_Virus:404:+	404	Herpesvirus:Epstein_Barr_Virus:3847:-	20250
Herpesvirus:Epstein_Barr_Virus:405:+	405	Herpesvirus:Epstein_Barr_Virus:3848:-	20300
Herpesvirus:Epstein_Barr_Virus:406:+	406	Herpesvirus:Epstein_Barr_Virus:3849:-	20350
Herpesvirus:Epstein_Barr_Virus:407:+	407	Herpesvirus:Epstein_Barr_Virus:3850:-	20400
Herpesvirus:Epstein_Barr_Virus:408:+	408	Herpesvirus:Epstein_Barr_Virus:3851:-	20450
Herpesvirus:Epstein_Barr_Virus:409:+	409	Herpesvirus:Epstein_Barr_Virus:3852:-	20500
Herpesvirus:Epstein_Barr_Virus:410:+	410	Herpesvirus:Epstein_Barr_Virus:3853:-	20550
Herpesvirus:Epstein_Barr_Virus:411:+	411	Herpesvirus:Epstein_Barr_Virus:3854:-	20600
Herpesvirus:Epstein_Barr_Virus:412:+	412	Herpesvirus:Epstein_Barr_Virus:3855:-	20650
Herpesvirus:Epstein_Barr_Virus:413:+	413	Herpesvirus:Epstein_Barr_Virus:3856:-	20700
Herpesvirus:Epstein_Barr_Virus:414:+	414	Herpesvirus:Epstein_Barr_Virus:3857:-	20750
Herpesvirus:Epstein_Barr_Virus:415:+	415	Herpesvirus:Epstein_Barr_Virus:3858:-	20800
Herpesvirus:Epstein_Barr_Virus:416:+	416	Herpesvirus:Epstein_Barr_Virus:3859:-	20850
Herpesvirus:Epstein_Barr_Virus:417:+	417	Herpesvirus:Epstein_Barr_Virus:3860:-	20900
Herpesvirus:Epstein_Barr_Virus:418:+	418	Herpesvirus:Epstein_Barr_Virus:3861:-	20950
Herpesvirus:Epstein_Barr_Virus:419:+	419	Herpesvirus:Epstein_Barr_Virus:3862:-	21000
Herpesvirus:Epstein_Barr_Virus:420:+	420	Herpesvirus:Epstein_Barr_Virus:3863:-	21050
Herpesvirus:Epstein_Barr_Virus:421:+	421	Herpesvirus:Epstein_Barr_Virus:3864:-	21100
Herpesvirus:Epstein_Barr_Virus:422:+	422	Herpesvirus:Epstein_Barr_Virus:3865:-	21150
Herpesvirus:Epstein_Barr_Virus:423:+	423	Herpesvirus:Epstein_Barr_Virus:3866:-	21200
Herpesvirus:Epstein_Barr_Virus:424:+	424	Herpesvirus:Epstein_Barr_Virus:3867:-	21250
Herpesvirus:Epstein_Barr_Virus:425:+	425	Herpesvirus:Epstein_Barr_Virus:3868:-	21300
Herpesvirus:Epstein_Barr_Virus:426:+	426	Herpesvirus:Epstein_Barr_Virus:3869:-	21350
Herpesvirus:Epstein_Barr_Virus:427:+	427	Herpesvirus:Epstein_Barr_Virus:3870:-	21400
Herpesvirus:Epstein_Barr_Virus:428:+	428	Herpesvirus:Epstein_Barr_Virus:3871:-	21450
Herpesvirus:Epstein_Barr_Virus:429:+	429	Herpesvirus:Epstein_Barr_Virus:3872:-	21500
Herpesvirus:Epstein_Barr_Virus:430:+	430	Herpesvirus:Epstein_Barr_Virus:3873:-	21550
Herpesvirus:Epstein_Barr_Virus:431:+	431	Herpesvirus:Epstein_Barr_Virus:3874:-	21600
Herpesvirus:Epstein_Barr_Virus:432:+	432	Herpesvirus:Epstein_Barr_Virus:3875:-	21650
Herpesvirus:Epstein_Barr_Virus:433:+	433	Herpesvirus:Epstein_Barr_Virus:3876:-	21700
Herpesvirus:Epstein_Barr_Virus:434:+	434	Herpesvirus:Epstein_Barr_Virus:3877:-	21750
Herpesvirus:Epstein_Barr_Virus:435:+	435	Herpesvirus:Epstein_Barr_Virus:3878:-	21800
Herpesvirus:Epstein_Barr_Virus:436:+	436	Herpesvirus:Epstein_Barr_Virus:3879:-	21850
Herpesvirus:Epstein_Barr_Virus:437:+	437	Herpesvirus:Epstein_Barr_Virus:3880:-	21900
Herpesvirus:Epstein_Barr_Virus:438:+	438	Herpesvirus:Epstein_Barr_Virus:3881:-	21950
Herpesvirus:Epstein_Barr_Virus:439:+	439	Herpesvirus:Epstein_Barr_Virus:3882:-	22000
Herpesvirus:Epstein_Barr_Virus:440:+	440	Herpesvirus:Epstein_Barr_Virus:3883:-	22050
Herpesvirus:Epstein_Barr_Virus:441:+	441	Herpesvirus:Epstein_Barr_Virus:3884:-	22100
Herpesvirus:Epstein_Barr_Virus:442:+	442	Herpesvirus:Epstein_Barr_Virus:3885:-	22150
Herpesvirus:Epstein_Barr_Virus:443:+	443	Herpesvirus:Epstein_Barr_Virus:3886:-	22200
Herpesvirus:Epstein_Barr_Virus:444:+	444	Herpesvirus:Epstein_Barr_Virus:3887:-	22250
Herpesvirus:Epstein_Barr_Virus:445:+	445	Herpesvirus:Epstein_Barr_Virus:3888:-	22300
Herpesvirus:Epstein_Barr_Virus:446:+	446	Herpesvirus:Epstein_Barr_Virus:3889:-	22350
Herpesvirus:Epstein_Barr_Virus:447:+	447	Herpesvirus:Epstein_Barr_Virus:3890:-	22400
Herpesvirus:Epstein_Barr_Virus:448:+	448	Herpesvirus:Epstein_Barr_Virus:3891:-	22450
Herpesvirus:Epstein_Barr_Virus:449:+	449	Herpesvirus:Epstein_Barr_Virus:3892:-	22500
Herpesvirus:Epstein_Barr_Virus:450:+	450	Herpesvirus:Epstein_Barr_Virus:3893:-	22550
Herpesvirus:Epstein_Barr_Virus:451:+	451	Herpesvirus:Epstein_Barr_Virus:3894:-	22600
Herpesvirus:Epstein_Barr_Virus:452:+	452	Herpesvirus:Epstein_Barr_Virus:3895:-	22650
Herpesvirus:Epstein_Barr_Virus:453:+	453	Herpesvirus:Epstein_Barr_Virus:3896:-	22700
Herpesvirus:Epstein_Barr_Virus:454:+	454	Herpesvirus:Epstein_Barr_Virus:3897:-	22750
Herpesvirus:Epstein_Barr_Virus:455:+	455	Herpesvirus:Epstein_Barr_Virus:3898:-	22800
Herpesvirus:Epstein_Barr_Virus:456:+	456	Herpesvirus:Epstein_Barr_Virus:3899:-	22850
Herpesvirus:Epstein_Barr_Virus:457:+	457	Herpesvirus:Epstein_Barr_Virus:3900:-	22900
Herpesvirus:Epstein_Barr_Virus:458:+	458	Herpesvirus:Epstein_Barr_Virus:3901:-	22950
Herpesvirus:Epstein_Barr_Virus:459:+	459	Herpesvirus:Epstein_Barr_Virus:3902:-	23000
Herpesvirus:Epstein_Barr_Virus:460:+	460	Herpesvirus:Epstein_Barr_Virus:3903:-	23050
Herpesvirus:Epstein_Barr_Virus:461:+	461	Herpesvirus:Epstein_Barr_Virus:3904:-	23100
Herpesvirus:Epstein_Barr_Virus:462:+	462	Herpesvirus:Epstein_Barr_Virus:3905:-	23150
Herpesvirus:Epstein_Barr_Virus:463:+	463	Herpesvirus:Epstein_Barr_Virus:3906:-	23200
Herpesvirus:Epstein_Barr_Virus:464:+	464	Herpesvirus:Epstein_Barr_Virus:3907:-	23250
Herpesvirus:Epstein_Barr_Virus:465:+	465	Herpesvirus:Epstein_Barr_Virus:3908:-	23300
Herpesvirus:Epstein_Barr_Virus:466:+	466	Herpesvirus:Epstein_Barr_Virus:3909:-	23350
Herpesvirus:Epstein_Barr_Virus:467:+	467	Herpesvirus:Epstein_Barr_Virus:3910:-	23400
Herpesvirus:Epstein_Barr_Virus:468:+	468	Herpesvirus:Epstein_Barr_Virus:3911:-	23450
Herpesvirus:Epstein_Barr_Virus:469:+	469	Herpesvirus:Epstein_Barr_Virus:3912:-	23500
Herpesvirus:Epstein_Barr_Virus:470:+	470	Herpesvirus:Epstein_Barr_Virus:3913:-	23550
Herpesvirus:Epstein_Barr_Virus:471:+	471	Herpesvirus:Epstein_Barr_Virus:3914:-	23600
Herpesvirus:Epstein_Barr_Virus:472:+	472	Herpesvirus:Epstein_Barr_Virus:3915:-	23650
Herpesvirus:Epstein_Barr_Virus:473:+	473	Herpesvirus:Epstein_Barr_Virus:3916:-	23700
Herpesvirus:Epstein_Barr_Virus:474:+	474	Herpesvirus:Epstein_Barr_Virus:3917:-	23750
Herpesvirus:Epstein_Barr_Virus:475:+	475	Herpesvirus:Epstein_Barr_Virus:3918:-	23800
Herpesvirus:Epstein_Barr_Virus:476:+	476	Herpesvirus:Epstein_Barr_Virus:3919:-	23850
Herpesvirus:Epstein_Barr_Virus:477:+	477	Herpesvirus:Epstein_Barr_Virus:3920:-	23900
Herpesvirus:Epstein_Barr_Virus:478:+	478	Herpesvirus:Epstein_Barr_Virus:3921:-	23950
Herpesvirus:Epstein_Barr_Virus:479:+	479	Herpesvirus:Epstein_Barr_Virus:3922:-	24000
Herpesvirus:Epstein_Barr_Virus:480:+	480	Herpesvirus:Epstein_Barr_Virus:3923:-	24050
Herpesvirus:Epstein_Barr_Virus:481:+	481	Herpesvirus:Epstein_Barr_Virus:3924:-	24100
Herpesvirus:Epstein_Barr_Virus:482:+	482	Herpesvirus:Epstein_Barr_Virus:3925:-	24150
Herpesvirus:Epstein_Barr_Virus:483:+	483	Herpesvirus:Epstein_Barr_Virus:3926:-	24200
Herpesvirus:Epstein_Barr_Virus:484:+	484	Herpesvirus:Epstein_Barr_Virus:3927:-	24250
Herpesvirus:Epstein_Barr_Virus:485:+	485	Herpesvirus:Epstein_Barr_Virus:3928:-	24300
Herpesvirus:Epstein_Barr_Virus:486:+	486	Herpesvirus:Epstein_Barr_Virus:3929:-	24350
Herpesvirus:Epstein_Barr_Virus:487:+	487	Herpesvirus:Epstein_Barr_Virus:3930:-	24400
Herpesvirus:Epstein_Barr_Virus:488:+	488	Herpesvirus:Epstein_Barr_Virus:3931:-	24450
Herpesvirus:Epstein_Barr_Virus:489:+	489	Herpesvirus:Epstein_Barr_Virus:3932:-	24500
Herpesvirus:Epstein_Barr_Virus:490:+	490	Herpesvirus:Epstein_Barr_Virus:3933:-	24550
Herpesvirus:Epstein_Barr_Virus:491:+	491	Herpesvirus:Epstein_Barr_Virus:3934:-	24600
Herpesvirus:Epstein_Barr_Virus:492:+	492	Herpesvirus:Epstein_Barr_Virus:3935:-	24650
Herpesvirus:Epstein_Barr_Virus:493:+	493	Herpesvirus:Epstein_Barr_Virus:3936:-	24700
Herpesvirus:Epstein_Barr_Virus:494:+	494	Herpesvirus:Epstein_Barr_Virus:3937:-	24750
Herpesvirus:Epstein_Barr_Virus:495:+	495	Herpesvirus:Epstein_Barr_Virus:3938:-	24800
Herpesvirus:Epstein_Barr_Virus:496:+	496	Herpesvirus:Epstein_Barr_Virus:3939:-	24850
Herpesvirus:Epstein_Barr_Virus:497:+	497	Herpesvirus:Epstein_Barr_Virus:3940:-	24900
Herpesvirus:Epstein_Barr_Virus:498:+	498	Herpesvirus:Epstein_Barr_Virus:3941:-	24950
